"InventoryID","SegBoInventoryIDs","Glottocode","ISO6393","LanguageName","Phoneme","Allophones","Marginal","SegmentClass","Source","PhoibleID","in_phoible","in_segbo","phoible_rank","same_doculect","full_intersection","rank"
553,"15","stan1288","spa","SPANISH","a",NA,"FALSE","vowel","upsid",NA,1,NA,5,NA,NA,NA
553,"15","stan1288","spa","SPANISH","ð",NA,"FALSE","consonant","upsid",NA,1,NA,5,NA,NA,NA
553,"15","stan1288","spa","SPANISH","ᴅ",NA,"FALSE","consonant","upsid",NA,1,NA,5,NA,NA,NA
553,"15","stan1288","spa","SPANISH","e̞",NA,"FALSE","vowel","upsid",NA,1,NA,5,NA,NA,NA
553,"15","stan1288","spa","SPANISH","f",NA,"FALSE","consonant","upsid",NA,1,NA,5,NA,NA,NA
553,"15","stan1288","spa","SPANISH","ɣ",NA,"FALSE","consonant","upsid",NA,1,NA,5,NA,NA,NA
553,"15","stan1288","spa","SPANISH","i",NA,"FALSE","vowel","upsid",NA,1,NA,5,NA,NA,NA
553,"15","stan1288","spa","SPANISH","j",NA,"FALSE","consonant","upsid",NA,1,NA,5,NA,NA,NA
553,"15","stan1288","spa","SPANISH","k",NA,"FALSE","consonant","upsid",NA,1,NA,5,NA,NA,NA
553,"15","stan1288","spa","SPANISH","l̪",NA,"FALSE","consonant","upsid",NA,1,NA,5,NA,NA,NA
553,"15","stan1288","spa","SPANISH","ʎ",NA,"FALSE","consonant","upsid",NA,1,1,5,NA,NA,NA
553,"15","stan1288","spa","SPANISH","m",NA,"FALSE","consonant","upsid",NA,1,NA,5,NA,NA,NA
553,"15","stan1288","spa","SPANISH","n̪",NA,"FALSE","consonant","upsid",NA,1,NA,5,NA,NA,NA
553,"15","stan1288","spa","SPANISH","ɲ",NA,"FALSE","consonant","upsid",NA,1,NA,5,NA,NA,NA
553,"15","stan1288","spa","SPANISH","o̞",NA,"FALSE","vowel","upsid",NA,1,NA,5,NA,NA,NA
553,"15","stan1288","spa","SPANISH","p",NA,"FALSE","consonant","upsid",NA,1,NA,5,NA,NA,NA
553,"15","stan1288","spa","SPANISH","r",NA,"FALSE","consonant","upsid",NA,1,NA,5,NA,NA,NA
553,"15","stan1288","spa","SPANISH","s̪",NA,"FALSE","consonant","upsid",NA,1,NA,5,NA,NA,NA
553,"15","stan1288","spa","SPANISH","t̪",NA,"FALSE","consonant","upsid",NA,1,NA,5,NA,NA,NA
553,"15","stan1288","spa","SPANISH","t̠ʃ",NA,"FALSE","consonant","upsid",NA,1,NA,5,NA,NA,NA
553,"15","stan1288","spa","SPANISH","u",NA,"FALSE","vowel","upsid",NA,1,NA,5,NA,NA,NA
553,"15","stan1288","spa","SPANISH","w",NA,"FALSE","consonant","upsid",NA,1,NA,5,NA,NA,NA
553,"15","stan1288","spa","SPANISH","x",NA,"FALSE","consonant","upsid",NA,1,NA,5,NA,NA,NA
553,"15","stan1288","spa","SPANISH","β",NA,"FALSE","consonant","upsid",NA,1,NA,5,NA,NA,NA
553,"15","stan1288","spa","SPANISH","θ",NA,"FALSE","consonant","upsid",NA,1,NA,5,NA,NA,NA
553,"15","stan1288","spa","SPANISH","d̠ʒ",NA,NA,NA,"upsid",NA,NA,1,5,NA,NA,NA
553,"15","stan1288","spa","SPANISH","z",NA,NA,NA,"upsid",NA,NA,1,5,NA,NA,NA
2182,"305","stan1290","fra","French","a","a ɑ","FALSE","vowel","uz",NA,1,NA,1,NA,1,NA
2182,"305","stan1290","fra","French","ɑ","ɑ","FALSE","vowel","uz",NA,1,NA,1,NA,1,NA
2182,"305","stan1290","fra","French","ɑ̃","ɑ̃","FALSE","vowel","uz",NA,1,NA,1,NA,1,NA
2182,"305","stan1290","fra","French","b","b","FALSE","consonant","uz",NA,1,NA,1,NA,1,NA
2182,"305","stan1290","fra","French","d̪","d̪","FALSE","consonant","uz",NA,1,NA,1,NA,1,NA
2182,"305","stan1290","fra","French","e","e","FALSE","vowel","uz",NA,1,NA,1,NA,1,NA
2182,"305","stan1290","fra","French","ə","ə","FALSE","vowel","uz",NA,1,NA,1,NA,1,NA
2182,"305","stan1290","fra","French","ɛ","ɛ","FALSE","vowel","uz",NA,1,NA,1,NA,1,NA
2182,"305","stan1290","fra","French","ɛ̃","ɛ̃","FALSE","vowel","uz",NA,1,NA,1,NA,1,NA
2182,"305","stan1290","fra","French","f","f","FALSE","consonant","uz",NA,1,NA,1,NA,1,NA
2182,"305","stan1290","fra","French","ɡ","ɡ","FALSE","consonant","uz",NA,1,NA,1,NA,1,NA
2182,"305","stan1290","fra","French","i","i j","FALSE","vowel","uz",NA,1,NA,1,NA,1,NA
2182,"305","stan1290","fra","French","j","j i","FALSE","consonant","uz",NA,1,NA,1,NA,1,NA
2182,"305","stan1290","fra","French","k","k kʰ kx̟ kx̟ʰ","FALSE","consonant","uz",NA,1,NA,1,NA,1,NA
2182,"305","stan1290","fra","French","l̪","l̪","FALSE","consonant","uz",NA,1,NA,1,NA,1,NA
2182,"305","stan1290","fra","French","m","m","FALSE","consonant","uz",NA,1,NA,1,NA,1,NA
2182,"305","stan1290","fra","French","n","n","FALSE","consonant","uz",NA,1,NA,1,NA,1,NA
2182,"305","stan1290","fra","French","ɲ","ɲ","FALSE","consonant","uz",NA,1,NA,1,NA,1,NA
2182,"305","stan1290","fra","French","ŋ","ŋ","TRUE","consonant","uz",NA,1,1,1,NA,1,NA
2182,"305","stan1290","fra","French","o","o","FALSE","vowel","uz",NA,1,NA,1,NA,1,NA
2182,"305","stan1290","fra","French","ø","ø","FALSE","vowel","uz",NA,1,NA,1,NA,1,NA
2182,"305","stan1290","fra","French","œ","œ","FALSE","vowel","uz",NA,1,NA,1,NA,1,NA
2182,"305","stan1290","fra","French","ɔ","ɔ","FALSE","vowel","uz",NA,1,NA,1,NA,1,NA
2182,"305","stan1290","fra","French","ɔ̃","ɔ̃","FALSE","vowel","uz",NA,1,NA,1,NA,1,NA
2182,"305","stan1290","fra","French","p","p pʰ pɸ̪ pɸ̪ʰ","FALSE","consonant","uz",NA,1,NA,1,NA,1,NA
2182,"305","stan1290","fra","French","ʁ","ʁ ʁ̞ ʁ̥ ʀ r","FALSE","consonant","uz",NA,1,NA,1,NA,1,NA
2182,"305","stan1290","fra","French","s̪","s̪","FALSE","consonant","uz",NA,1,NA,1,NA,1,NA
2182,"305","stan1290","fra","French","ʃ","ʃ","FALSE","consonant","uz",NA,1,NA,1,NA,1,NA
2182,"305","stan1290","fra","French","t̪","t̪ t̪ʰ t̪s̪̟ t̪s̪̟ʰ","FALSE","consonant","uz",NA,1,NA,1,NA,1,NA
2182,"305","stan1290","fra","French","u","u w","FALSE","vowel","uz",NA,1,NA,1,NA,1,NA
2182,"305","stan1290","fra","French","ɥ","ɥ y","FALSE","consonant","uz",NA,1,NA,1,NA,1,NA
2182,"305","stan1290","fra","French","v","v","FALSE","consonant","uz",NA,1,NA,1,NA,1,NA
2182,"305","stan1290","fra","French","w","w u","FALSE","consonant","uz",NA,1,NA,1,NA,1,NA
2182,"305","stan1290","fra","French","y","y ɥ","FALSE","vowel","uz",NA,1,NA,1,NA,1,NA
2182,"305","stan1290","fra","French","z̪","z̪","FALSE","consonant","uz",NA,1,NA,1,NA,1,NA
2182,"305","stan1290","fra","French","ʒ","ʒ","FALSE","consonant","uz",NA,1,NA,1,NA,1,NA
2269,"305","stan1290","fra","French","a",NA,"FALSE","vowel","ea",NA,1,NA,2,NA,NA,NA
2269,"305","stan1290","fra","French","ɑ̃",NA,"FALSE","vowel","ea",NA,1,NA,2,NA,NA,NA
2269,"305","stan1290","fra","French","b",NA,"FALSE","consonant","ea",NA,1,NA,2,NA,NA,NA
2269,"305","stan1290","fra","French","d",NA,"FALSE","consonant","ea",NA,1,NA,2,NA,NA,NA
2269,"305","stan1290","fra","French","e",NA,"FALSE","vowel","ea",NA,1,NA,2,NA,NA,NA
2269,"305","stan1290","fra","French","ə",NA,"FALSE","vowel","ea",NA,1,NA,2,NA,NA,NA
2269,"305","stan1290","fra","French","ɛ",NA,"FALSE","vowel","ea",NA,1,NA,2,NA,NA,NA
2269,"305","stan1290","fra","French","ɛ̃",NA,"FALSE","vowel","ea",NA,1,NA,2,NA,NA,NA
2269,"305","stan1290","fra","French","f",NA,"FALSE","consonant","ea",NA,1,NA,2,NA,NA,NA
2269,"305","stan1290","fra","French","ɡ",NA,"FALSE","consonant","ea",NA,1,NA,2,NA,NA,NA
2269,"305","stan1290","fra","French","i",NA,"FALSE","vowel","ea",NA,1,NA,2,NA,NA,NA
2269,"305","stan1290","fra","French","j",NA,"FALSE","consonant","ea",NA,1,NA,2,NA,NA,NA
2269,"305","stan1290","fra","French","k",NA,"FALSE","consonant","ea",NA,1,NA,2,NA,NA,NA
2269,"305","stan1290","fra","French","l",NA,"FALSE","consonant","ea",NA,1,NA,2,NA,NA,NA
2269,"305","stan1290","fra","French","m",NA,"FALSE","consonant","ea",NA,1,NA,2,NA,NA,NA
2269,"305","stan1290","fra","French","n",NA,"FALSE","consonant","ea",NA,1,NA,2,NA,NA,NA
2269,"305","stan1290","fra","French","ɲ",NA,"FALSE","consonant","ea",NA,1,NA,2,NA,NA,NA
2269,"305","stan1290","fra","French","o",NA,"FALSE","vowel","ea",NA,1,NA,2,NA,NA,NA
2269,"305","stan1290","fra","French","ø",NA,"FALSE","vowel","ea",NA,1,NA,2,NA,NA,NA
2269,"305","stan1290","fra","French","œ",NA,"FALSE","vowel","ea",NA,1,NA,2,NA,NA,NA
2269,"305","stan1290","fra","French","ɔ",NA,"FALSE","vowel","ea",NA,1,NA,2,NA,NA,NA
2269,"305","stan1290","fra","French","ɔ̃",NA,"FALSE","vowel","ea",NA,1,NA,2,NA,NA,NA
2269,"305","stan1290","fra","French","p",NA,"FALSE","consonant","ea",NA,1,NA,2,NA,NA,NA
2269,"305","stan1290","fra","French","ʁ",NA,"FALSE","consonant","ea",NA,1,NA,2,NA,NA,NA
2269,"305","stan1290","fra","French","s",NA,"FALSE","consonant","ea",NA,1,NA,2,NA,NA,NA
2269,"305","stan1290","fra","French","ʃ",NA,"FALSE","consonant","ea",NA,1,NA,2,NA,NA,NA
2269,"305","stan1290","fra","French","t",NA,"FALSE","consonant","ea",NA,1,NA,2,NA,NA,NA
2269,"305","stan1290","fra","French","u",NA,"FALSE","vowel","ea",NA,1,NA,2,NA,NA,NA
2269,"305","stan1290","fra","French","ɥ",NA,"FALSE","consonant","ea",NA,1,NA,2,NA,NA,NA
2269,"305","stan1290","fra","French","v",NA,"FALSE","consonant","ea",NA,1,NA,2,NA,NA,NA
2269,"305","stan1290","fra","French","w",NA,"FALSE","consonant","ea",NA,1,NA,2,NA,NA,NA
2269,"305","stan1290","fra","French","y",NA,"FALSE","vowel","ea",NA,1,NA,2,NA,NA,NA
2269,"305","stan1290","fra","French","z",NA,"FALSE","consonant","ea",NA,1,NA,2,NA,NA,NA
2269,"305","stan1290","fra","French","ʒ",NA,"FALSE","consonant","ea",NA,1,NA,2,NA,NA,NA
2269,"305","stan1290","fra","French","ŋ",NA,NA,NA,"ea",NA,NA,1,2,NA,NA,NA
162,"305","stan1290","fra","French","a̟","a̟ a̟ː a̟",NA,"vowel","spa",162,1,NA,3,1,1,1
162,"305","stan1290","fra","French","æ̃","æ̃ æ̃ː",NA,"vowel","spa",162,1,NA,3,1,1,1
162,"305","stan1290","fra","French","ɒ","ɒ ɒː ɒ a",NA,"vowel","spa",162,1,NA,3,1,1,1
162,"305","stan1290","fra","French","ɒ̃","ɒ̃ ɒ̃ː",NA,"vowel","spa",162,1,NA,3,1,1,1
162,"305","stan1290","fra","French","b","p͉ b",NA,"consonant","spa",162,1,NA,3,1,1,1
162,"305","stan1290","fra","French","d","t͉ d",NA,"consonant","spa",162,1,NA,3,1,1,1
162,"305","stan1290","fra","French","e","e̞ e æː e e",NA,"vowel","spa",162,1,NA,3,1,1,1
162,"305","stan1290","fra","French","ɛ","ɛ ɛ",NA,"vowel","spa",162,1,NA,3,1,1,1
162,"305","stan1290","fra","French","ɛː","ɛː ɛː",NA,"vowel","spa",162,1,NA,3,1,1,1
162,"305","stan1290","fra","French","f","f v͈",NA,"consonant","spa",162,1,NA,3,1,1,1
162,"305","stan1290","fra","French","ɡ̟","ɡ̟ k̟͉",NA,"consonant","spa",162,1,NA,3,1,1,1
162,"305","stan1290","fra","French","ɦ","ɦ",NA,"consonant","spa",162,1,NA,3,1,1,1
162,"305","stan1290","fra","French","i","iː i",NA,"vowel","spa",162,1,NA,3,1,1,1
162,"305","stan1290","fra","French","j","j j̥",NA,"consonant","spa",162,1,NA,3,1,1,1
162,"305","stan1290","fra","French","k̟","ɡ̟͈ k̟ c k̟",NA,"consonant","spa",162,1,NA,3,1,1,1
162,"305","stan1290","fra","French","l","l̥ l",NA,"consonant","spa",162,1,NA,3,1,1,1
162,"305","stan1290","fra","French","m","m m̥",NA,"consonant","spa",162,1,NA,3,1,1,1
162,"305","stan1290","fra","French","n","n n̥",NA,"consonant","spa",162,1,NA,3,1,1,1
162,"305","stan1290","fra","French","ɲ","ɲ ɲ̥",NA,"consonant","spa",162,1,NA,3,1,1,1
162,"305","stan1290","fra","French","ŋ","ŋ",NA,"consonant","spa",162,1,1,3,1,1,1
162,"305","stan1290","fra","French","o","o o",NA,"vowel","spa",162,1,NA,3,1,1,1
162,"305","stan1290","fra","French","õ","õː õ",NA,"vowel","spa",162,1,NA,3,1,1,1
162,"305","stan1290","fra","French","ø","ø ø",NA,"vowel","spa",162,1,NA,3,1,1,1
162,"305","stan1290","fra","French","ø̞","ø̞",NA,"vowel","spa",162,1,NA,3,1,1,1
162,"305","stan1290","fra","French","œ","œː ø̞ œ ʏː œ",NA,"vowel","spa",162,1,NA,3,1,1,1
162,"305","stan1290","fra","French","œ̃","œ̃ œ̃ː",NA,"vowel","spa",162,1,NA,3,1,1,1
162,"305","stan1290","fra","French","ɔ","ɔ ɔ o̞ oː ɔː ʊː",NA,"vowel","spa",162,1,NA,3,1,1,1
162,"305","stan1290","fra","French","p","p b͈",NA,"consonant","spa",162,1,NA,3,1,1,1
162,"305","stan1290","fra","French","r","r̥ r",NA,"consonant","spa",162,1,NA,3,1,1,1
162,"305","stan1290","fra","French","ʀ","ʀ ʁ̞ ʀ̥",NA,"consonant","spa",162,1,NA,3,1,1,1
162,"305","stan1290","fra","French","s","z͈ s",NA,"consonant","spa",162,1,NA,3,1,1,1
162,"305","stan1290","fra","French","ʃ","ʒ͈ ʃ",NA,"consonant","spa",162,1,NA,3,1,1,1
162,"305","stan1290","fra","French","t","t d͈ t",NA,"consonant","spa",162,1,NA,3,1,1,1
162,"305","stan1290","fra","French","u","u uː",NA,"vowel","spa",162,1,NA,3,1,1,1
162,"305","stan1290","fra","French","ɥ","ɥ̥ ɥ",NA,"consonant","spa",162,1,NA,3,1,1,1
162,"305","stan1290","fra","French","v","v f͉",NA,"consonant","spa",162,1,NA,3,1,1,1
162,"305","stan1290","fra","French","w","ʍ w",NA,"consonant","spa",162,1,NA,3,1,1,1
162,"305","stan1290","fra","French","y","y yː",NA,"vowel","spa",162,1,NA,3,1,1,1
162,"305","stan1290","fra","French","z","z s͉",NA,"consonant","spa",162,1,NA,3,1,1,1
162,"305","stan1290","fra","French","ʒ","ʒ ʃ͉",NA,"consonant","spa",162,1,NA,3,1,1,1
331,"305","stan1290","fra","FRENCH","a̟",NA,"FALSE","vowel","upsid",NA,1,NA,4,NA,1,NA
331,"305","stan1290","fra","FRENCH","æ̃",NA,"FALSE","vowel","upsid",NA,1,NA,4,NA,1,NA
331,"305","stan1290","fra","FRENCH","ɒ",NA,"FALSE","vowel","upsid",NA,1,NA,4,NA,1,NA
331,"305","stan1290","fra","FRENCH","ɒ̃",NA,"FALSE","vowel","upsid",NA,1,NA,4,NA,1,NA
331,"305","stan1290","fra","FRENCH","b",NA,"FALSE","consonant","upsid",NA,1,NA,4,NA,1,NA
331,"305","stan1290","fra","FRENCH","d̪",NA,"FALSE","consonant","upsid",NA,1,NA,4,NA,1,NA
331,"305","stan1290","fra","FRENCH","e",NA,"FALSE","vowel","upsid",NA,1,NA,4,NA,1,NA
331,"305","stan1290","fra","FRENCH","ɛ",NA,"FALSE","vowel","upsid",NA,1,NA,4,NA,1,NA
331,"305","stan1290","fra","FRENCH","ɛː",NA,"TRUE","vowel","upsid",NA,1,NA,4,NA,1,NA
331,"305","stan1290","fra","FRENCH","f",NA,"FALSE","consonant","upsid",NA,1,NA,4,NA,1,NA
331,"305","stan1290","fra","FRENCH","ɡ",NA,"FALSE","consonant","upsid",NA,1,NA,4,NA,1,NA
331,"305","stan1290","fra","FRENCH","i",NA,"FALSE","vowel","upsid",NA,1,NA,4,NA,1,NA
331,"305","stan1290","fra","FRENCH","j",NA,"FALSE","consonant","upsid",NA,1,NA,4,NA,1,NA
331,"305","stan1290","fra","FRENCH","k",NA,"FALSE","consonant","upsid",NA,1,NA,4,NA,1,NA
331,"305","stan1290","fra","FRENCH","l̪",NA,"FALSE","consonant","upsid",NA,1,NA,4,NA,1,NA
331,"305","stan1290","fra","FRENCH","m",NA,"FALSE","consonant","upsid",NA,1,NA,4,NA,1,NA
331,"305","stan1290","fra","FRENCH","n̪",NA,"FALSE","consonant","upsid",NA,1,NA,4,NA,1,NA
331,"305","stan1290","fra","FRENCH","ɲ",NA,"FALSE","consonant","upsid",NA,1,NA,4,NA,1,NA
331,"305","stan1290","fra","FRENCH","ŋ",NA,"TRUE","consonant","upsid",NA,1,1,4,NA,1,NA
331,"305","stan1290","fra","FRENCH","õ",NA,"FALSE","vowel","upsid",NA,1,NA,4,NA,1,NA
331,"305","stan1290","fra","FRENCH","ø",NA,"FALSE","vowel","upsid",NA,1,NA,4,NA,1,NA
331,"305","stan1290","fra","FRENCH","oː",NA,"TRUE","vowel","upsid",NA,1,NA,4,NA,1,NA
331,"305","stan1290","fra","FRENCH","œ",NA,"FALSE","vowel","upsid",NA,1,NA,4,NA,1,NA
331,"305","stan1290","fra","FRENCH","œ̃",NA,"FALSE","vowel","upsid",NA,1,NA,4,NA,1,NA
331,"305","stan1290","fra","FRENCH","ɔ",NA,"FALSE","vowel","upsid",NA,1,NA,4,NA,1,NA
331,"305","stan1290","fra","FRENCH","p",NA,"FALSE","consonant","upsid",NA,1,NA,4,NA,1,NA
331,"305","stan1290","fra","FRENCH","ʀ",NA,"FALSE","consonant","upsid",NA,1,NA,4,NA,1,NA
331,"305","stan1290","fra","FRENCH","s̪",NA,"FALSE","consonant","upsid",NA,1,NA,4,NA,1,NA
331,"305","stan1290","fra","FRENCH","ʃ",NA,"FALSE","consonant","upsid",NA,1,NA,4,NA,1,NA
331,"305","stan1290","fra","FRENCH","t̪",NA,"FALSE","consonant","upsid",NA,1,NA,4,NA,1,NA
331,"305","stan1290","fra","FRENCH","u",NA,"FALSE","vowel","upsid",NA,1,NA,4,NA,1,NA
331,"305","stan1290","fra","FRENCH","ɥ",NA,"FALSE","consonant","upsid",NA,1,NA,4,NA,1,NA
331,"305","stan1290","fra","FRENCH","v",NA,"FALSE","consonant","upsid",NA,1,NA,4,NA,1,NA
331,"305","stan1290","fra","FRENCH","w",NA,"FALSE","consonant","upsid",NA,1,NA,4,NA,1,NA
331,"305","stan1290","fra","FRENCH","y",NA,"FALSE","vowel","upsid",NA,1,NA,4,NA,1,NA
331,"305","stan1290","fra","FRENCH","z̪",NA,"FALSE","consonant","upsid",NA,1,NA,4,NA,1,NA
331,"305","stan1290","fra","FRENCH","ʒ",NA,"FALSE","consonant","upsid",NA,1,NA,4,NA,1,NA
2175,"67","stan1293","eng","English (American)","æ","æ","FALSE","vowel","uz",NA,1,NA,1,NA,NA,NA
2175,"67","stan1293","eng","English (American)","aɪ","aɪ","FALSE","vowel","uz",NA,1,NA,1,NA,NA,NA
2175,"67","stan1293","eng","English (American)","aʊ","aʊ","FALSE","vowel","uz",NA,1,NA,1,NA,NA,NA
2175,"67","stan1293","eng","English (American)","ɑ","ɑ","FALSE","vowel","uz",NA,1,NA,1,NA,NA,NA
2175,"67","stan1293","eng","English (American)","b","b b̥","FALSE","consonant","uz",NA,1,NA,1,NA,NA,NA
2175,"67","stan1293","eng","English (American)","d","d d̥ ɾ dɪ̯","FALSE","consonant","uz",NA,1,NA,1,NA,NA,NA
2175,"67","stan1293","eng","English (American)","ð","ð","FALSE","consonant","uz",NA,1,NA,1,NA,NA,NA
2175,"67","stan1293","eng","English (American)","d̠ʒ","d̠ʒ","FALSE","consonant","uz",NA,1,NA,1,NA,NA,NA
2175,"67","stan1293","eng","English (American)","eɪ̯","eɪ̯ eɪ","FALSE","vowel","uz",NA,1,NA,1,NA,NA,NA
2175,"67","stan1293","eng","English (American)","ə","ə","FALSE","vowel","uz",NA,1,NA,1,NA,NA,NA
2175,"67","stan1293","eng","English (American)","ɛ","ɛ","FALSE","vowel","uz",NA,1,NA,1,NA,NA,NA
2175,"67","stan1293","eng","English (American)","ɚː","ɚː","FALSE","vowel","uz",NA,1,NA,1,NA,NA,NA
2175,"67","stan1293","eng","English (American)","f","f","FALSE","consonant","uz",NA,1,NA,1,NA,NA,NA
2175,"67","stan1293","eng","English (American)","ɡ","ɡ ɡ̥̊","FALSE","consonant","uz",NA,1,NA,1,NA,NA,NA
2175,"67","stan1293","eng","English (American)","h","h","FALSE","consonant","uz",NA,1,NA,1,NA,NA,NA
2175,"67","stan1293","eng","English (American)","iɪ","iɪ","FALSE","vowel","uz",NA,1,NA,1,NA,NA,NA
2175,"67","stan1293","eng","English (American)","ɪ","ɪ","FALSE","vowel","uz",NA,1,NA,1,NA,NA,NA
2175,"67","stan1293","eng","English (American)","j","j","FALSE","consonant","uz",NA,1,NA,1,NA,NA,NA
2175,"67","stan1293","eng","English (American)","kʰ","kʰ k","FALSE","consonant","uz",NA,1,NA,1,NA,NA,NA
2175,"67","stan1293","eng","English (American)","l","l ɫ lɪ̯","FALSE","consonant","uz",NA,1,NA,1,NA,NA,NA
2175,"67","stan1293","eng","English (American)","m","m","FALSE","consonant","uz",NA,1,NA,1,NA,NA,NA
2175,"67","stan1293","eng","English (American)","n","n ɾ nɪ̯","FALSE","consonant","uz",NA,1,NA,1,NA,NA,NA
2175,"67","stan1293","eng","English (American)","ŋ","ŋ","FALSE","consonant","uz",NA,1,NA,1,NA,NA,NA
2175,"67","stan1293","eng","English (American)","oʊ","oʊ","FALSE","vowel","uz",NA,1,NA,1,NA,NA,NA
2175,"67","stan1293","eng","English (American)","ɔɪ","ɔɪ","FALSE","vowel","uz",NA,1,NA,1,NA,NA,NA
2175,"67","stan1293","eng","English (American)","pʰ","pʰ p","FALSE","consonant","uz",NA,1,NA,1,NA,NA,NA
2175,"67","stan1293","eng","English (American)","ɹ","ɹ","FALSE","consonant","uz",NA,1,NA,1,NA,NA,NA
2175,"67","stan1293","eng","English (American)","s","s","FALSE","consonant","uz",NA,1,NA,1,NA,NA,NA
2175,"67","stan1293","eng","English (American)","ʃ","ʃ","FALSE","consonant","uz",NA,1,NA,1,NA,NA,NA
2175,"67","stan1293","eng","English (American)","tʰ","tʰ t ɾ tʰɪ̯","FALSE","consonant","uz",NA,1,NA,1,NA,NA,NA
2175,"67","stan1293","eng","English (American)","t̠ʃ","t̠ʃ","FALSE","consonant","uz",NA,1,NA,1,NA,NA,NA
2175,"67","stan1293","eng","English (American)","uː","uː ʉː","FALSE","vowel","uz",NA,1,NA,1,NA,NA,NA
2175,"67","stan1293","eng","English (American)","ʊ","ʊ","FALSE","vowel","uz",NA,1,NA,1,NA,NA,NA
2175,"67","stan1293","eng","English (American)","v","v","FALSE","consonant","uz",NA,1,NA,1,NA,NA,NA
2175,"67","stan1293","eng","English (American)","ʌ","ʌ","FALSE","vowel","uz",NA,1,NA,1,NA,NA,NA
2175,"67","stan1293","eng","English (American)","w","w","FALSE","consonant","uz",NA,1,NA,1,NA,NA,NA
2175,"67","stan1293","eng","English (American)","z","z","FALSE","consonant","uz",NA,1,NA,1,NA,NA,NA
2175,"67","stan1293","eng","English (American)","ʒ","ʒ","FALSE","consonant","uz",NA,1,NA,1,NA,NA,NA
2175,"67","stan1293","eng","English (American)","θ","θ","FALSE","consonant","uz",NA,1,NA,1,NA,NA,NA
2175,"67","stan1293","eng","English (American)","x",NA,NA,NA,"uz",NA,NA,1,1,NA,NA,NA
2176,"67","stan1293","eng","American English","æ","æ","FALSE","vowel","uz",NA,1,NA,2,NA,NA,NA
2176,"67","stan1293","eng","American English","aɪ","aɪ","FALSE","vowel","uz",NA,1,NA,2,NA,NA,NA
2176,"67","stan1293","eng","American English","aʊ","aʊ","FALSE","vowel","uz",NA,1,NA,2,NA,NA,NA
2176,"67","stan1293","eng","American English","ɑ","ɑ","FALSE","vowel","uz",NA,1,NA,2,NA,NA,NA
2176,"67","stan1293","eng","American English","b","b b̥","FALSE","consonant","uz",NA,1,NA,2,NA,NA,NA
2176,"67","stan1293","eng","American English","d","d d̥ ɾ dɪ̯","FALSE","consonant","uz",NA,1,NA,2,NA,NA,NA
2176,"67","stan1293","eng","American English","ð","ð","FALSE","consonant","uz",NA,1,NA,2,NA,NA,NA
2176,"67","stan1293","eng","American English","d̠ʒ","d̠ʒ","FALSE","consonant","uz",NA,1,NA,2,NA,NA,NA
2176,"67","stan1293","eng","American English","ei","ei e","FALSE","vowel","uz",NA,1,NA,2,NA,NA,NA
2176,"67","stan1293","eng","American English","ɛ","ɛ","FALSE","vowel","uz",NA,1,NA,2,NA,NA,NA
2176,"67","stan1293","eng","American English","ɚ","ɚ","FALSE","vowel","uz",NA,1,NA,2,NA,NA,NA
2176,"67","stan1293","eng","American English","f","f","FALSE","consonant","uz",NA,1,NA,2,NA,NA,NA
2176,"67","stan1293","eng","American English","ɡ","ɡ ɡ̥̊","FALSE","consonant","uz",NA,1,NA,2,NA,NA,NA
2176,"67","stan1293","eng","American English","h","h","FALSE","consonant","uz",NA,1,NA,2,NA,NA,NA
2176,"67","stan1293","eng","American English","i","i","FALSE","vowel","uz",NA,1,NA,2,NA,NA,NA
2176,"67","stan1293","eng","American English","ɪ","ɪ","FALSE","vowel","uz",NA,1,NA,2,NA,NA,NA
2176,"67","stan1293","eng","American English","j","j","FALSE","consonant","uz",NA,1,NA,2,NA,NA,NA
2176,"67","stan1293","eng","American English","kʰ","kʰ k","FALSE","consonant","uz",NA,1,NA,2,NA,NA,NA
2176,"67","stan1293","eng","American English","l","l ɫ lɪ̯","FALSE","consonant","uz",NA,1,NA,2,NA,NA,NA
2176,"67","stan1293","eng","American English","m","m","FALSE","consonant","uz",NA,1,NA,2,NA,NA,NA
2176,"67","stan1293","eng","American English","n","n ɾ nɪ̯","FALSE","consonant","uz",NA,1,NA,2,NA,NA,NA
2176,"67","stan1293","eng","American English","ŋ","ŋ","FALSE","consonant","uz",NA,1,NA,2,NA,NA,NA
2176,"67","stan1293","eng","American English","oʊ","oʊ o","FALSE","vowel","uz",NA,1,NA,2,NA,NA,NA
2176,"67","stan1293","eng","American English","ɔ","ɔ","FALSE","vowel","uz",NA,1,NA,2,NA,NA,NA
2176,"67","stan1293","eng","American English","ɔɪ","ɔɪ","FALSE","vowel","uz",NA,1,NA,2,NA,NA,NA
2176,"67","stan1293","eng","American English","pʰ","pʰ p","FALSE","consonant","uz",NA,1,NA,2,NA,NA,NA
2176,"67","stan1293","eng","American English","ɹ","ɹ","FALSE","consonant","uz",NA,1,NA,2,NA,NA,NA
2176,"67","stan1293","eng","American English","s","s","FALSE","consonant","uz",NA,1,NA,2,NA,NA,NA
2176,"67","stan1293","eng","American English","ʃ","ʃ","FALSE","consonant","uz",NA,1,NA,2,NA,NA,NA
2176,"67","stan1293","eng","American English","tʰ","tʰ t ɾ tʰɪ̯","FALSE","consonant","uz",NA,1,NA,2,NA,NA,NA
